Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
Event_50030_ChoiceDesc2,axww,s事件_Event_A.csv,490,Event,ChoiceDesc2,,【共同前进】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Move Forward] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_59569_ChoiceDesc1,axQb,s事件_Event_A.csv,493,Event,ChoiceDesc1,,【坚定指挥】随机觉醒1名唤醒体，感染「(Skill.Arg1)」,"[Firm Command] Rouse a random Awakener, but develop the Symptom ""(Skill.Arg1)""."
Event_59569_ChoiceDesc2,axQc,s事件_Event_A.csv,493,Event,ChoiceDesc2,,【共同商谈】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Joint Discussion] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_7073_ChoiceDesc1,azzz,s事件_Event_A.csv,496,Event,ChoiceDesc1,,【拾起照片】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Pick Up the Photo] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_7073_ChoiceDesc2,azzA,s事件_Event_A.csv,496,Event,ChoiceDesc2,,【检查胶卷】感染「(Skill.Arg1)」，更换选项1中所获得的刻印，可以使用两次,"[Check Film] Develop the Symptom ""(Skill.Arg1)"" and change the Orison to engrave. (Uses: 2/2)"
Event_21399_ChoiceDesc1,awoj,s事件_Event_A.csv,498,Event,ChoiceDesc1,,【拾起照片】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Pick Up the Photo] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_21399_ChoiceDesc2,awok,s事件_Event_A.csv,498,Event,ChoiceDesc2,,【检查胶卷】感染「(Skill.Arg1)」，更换选项1中所获得的刻印，还可以使用一次,"[Check Film] Develop the Symptom ""(Skill.Arg1)"" and change the Orison to engrave. (Uses: 1/2)"
Event_21398_ChoiceDesc1,awnX,s事件_Event_A.csv,499,Event,ChoiceDesc1,,【拾起照片】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Pick Up the Photo] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_91498_ChoiceDesc1,byRf,s事件_Event_A.csv,500,Event,ChoiceDesc1,,【继续观察】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Continue Observation] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_91498_ChoiceDesc2,byRg,s事件_Event_A.csv,500,Event,ChoiceDesc2,,【移开目光】感染「(Skill.Arg1)」，更换选项1中所获得的刻印，可以使用两次,"[Look Away] Develop the Symptom ""(Skill.Arg1)"" and change the Orison to engrave. (Uses: 2/2)"
Event_91488_ChoiceDesc1,byQw,s事件_Event_A.csv,502,Event,ChoiceDesc1,,【重新观察】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Reexamine] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_91488_ChoiceDesc2,byQx,s事件_Event_A.csv,502,Event,ChoiceDesc2,,【放弃抵抗】感染「(Skill.Arg1)」，更换选项1中所获得的刻印，还可以使用一次,"[Give Up] Develop the Symptom ""(Skill.Arg1)"" and change the Orison to engrave. (Uses: 1/2)"
Event_91483_ChoiceDesc1,byQf,s事件_Event_A.csv,503,Event,ChoiceDesc1,,【重新观察】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Reobserve] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_6833_ChoiceDesc1,ayvj,s事件_Event_A.csv,504,Event,ChoiceDesc1,,【拾起照片】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Pick Up the Photo] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_6833_ChoiceDesc2,ayvk,s事件_Event_A.csv,504,Event,ChoiceDesc2,,【检查胶卷】感染「(Skill.Arg1)」，更换选项1中所获得的刻印，可以使用两次,"[Check Film] Develop the Symptom ""(Skill.Arg1)"" and change the Orison to engrave. (Uses: 2/2)"
Event_7067_ChoiceDesc1,azyf,s事件_Event_A.csv,506,Event,ChoiceDesc1,,【拾起照片】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Pick Up the Photo] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_7067_ChoiceDesc2,azyg,s事件_Event_A.csv,506,Event,ChoiceDesc2,,【检查胶卷】感染「(Skill.Arg1)」，更换选项1中所获得的刻印，还可以使用一次,"[Check Film] Develop the Symptom ""(Skill.Arg1)"" and change the Orison to engrave. (Uses: 1/2)"
Event_7471_ChoiceDesc1,aBAb,s事件_Event_A.csv,507,Event,ChoiceDesc1,,【拾起照片】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Pick Up the Photo] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_36745_ChoiceDesc1,awRz,s事件_Event_A.csv,508,Event,ChoiceDesc1,,【注视它们】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Watch Them] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_36745_ChoiceDesc2,awRA,s事件_Event_A.csv,508,Event,ChoiceDesc2,,【向它们求助】感染「(Skill.Arg1)」，更换选项1中所获得的刻印，可以使用两次,"[Seek Help] Develop the Symptom ""(Skill.Arg1)"" and change the Orison to engrave. (Uses: 2/2)"
Event_36752_ChoiceDesc1,awTf,s事件_Event_A.csv,510,Event,ChoiceDesc1,,【拾起照片】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Pick Up the Photo] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_36752_ChoiceDesc2,awTg,s事件_Event_A.csv,510,Event,ChoiceDesc2,,【检查胶卷】感染「(Skill.Arg1)」，更换选项1中所获得的刻印，还可以使用一次,"[Check Film] Develop the Symptom ""(Skill.Arg1)"" and change the Orison to engrave. (Uses: 1/2)"
Event_36738_ChoiceDesc1,awPT,s事件_Event_A.csv,511,Event,ChoiceDesc1,,【拾起照片】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Pick Up the Photo] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_7297_ChoiceDesc1,aAyL,s事件_Event_A.csv,513,Event,ChoiceDesc1,,【迎向蝴蝶】删除1张指令卡，获得Arg1黑印,"[Go to the Butterflies] Destroy a Command card, and acquire Arg1 Black Sigils."
Event_7297_ChoiceDesc2,aAyM,s事件_Event_A.csv,513,Event,ChoiceDesc2,,【不再流连】,[Linger No Longer]
Event_7016_ChoiceDesc1,azmr,s事件_Event_A.csv,514,Event,ChoiceDesc1,,【抓住第二只蝴蝶】删除1张指令卡，获得Arg1黑印,"[Catch the Second Butterfly] Destroy a Command card, and acquire Arg1 Black Sigils."
Event_7016_ChoiceDesc2,azms,s事件_Event_A.csv,514,Event,ChoiceDesc2,,【不再流连】,[Linger No Longer]
Event_7017_ChoiceDesc1,azmD,s事件_Event_A.csv,515,Event,ChoiceDesc1,,【观察第三只蝴蝶】删除1张指令卡，获得Arg1黑印,"[Observe the Third Butterfly] Destroy a Command card, and acquire Arg1 Black Sigils."
Event_7017_ChoiceDesc2,azmE,s事件_Event_A.csv,515,Event,ChoiceDesc2,,【不再流连】,[Linger No Longer]
Event_7436_ChoiceDesc1,aBrX,s事件_Event_A.csv,517,Event,ChoiceDesc1,,【放弃抵抗】删除1张指令卡，获得Arg1黑印,"[Give Up Resistance] Destroy a Command card, and acquire Arg1 Black Sigils."
Event_6889_ChoiceDesc1,ayIf,s事件_Event_A.csv,518,Event,ChoiceDesc1,,【放弃抵抗】删除1张指令卡，获得Arg1黑印,"[Give Up Resistance] Destroy a Command card, and acquire Arg1 Black Sigils."
Event_6837_ChoiceDesc1,aywf,s事件_Event_A.csv,519,Event,ChoiceDesc1,,【放弃抵抗】删除1张指令卡，获得Arg1黑印,"[Give Up Resistance] Destroy a Command card, and acquire Arg1 Black Sigils."
Event_80480_ChoiceDesc1,bsmm,s事件_Event_A.csv,521,Event,ChoiceDesc1,,【开始「工作」】删除1张指令卡，获得Arg1黑印,[Start 'working'] Destroy a Command card and acquire Arg1 Black Sigils.
Event_80469_ChoiceDesc1,bsjK,s事件_Event_A.csv,522,Event,ChoiceDesc1,,【开始「工作」】删除1张指令卡，获得Arg1黑印,[Start 'working'] Destroy a Command card and acquire Arg1 Black Sigils.
Event_80478_ChoiceDesc1,bslO,s事件_Event_A.csv,523,Event,ChoiceDesc1,,【开始「工作」】删除1张指令卡，获得Arg1黑印,[Start 'working'] Destroy a Command card and acquire Arg1 Black Sigils.
Event_6831_ChoiceDesc1,ayuL,s事件_Event_A.csv,525,Event,ChoiceDesc1,,【阅读书信】删除1张指令卡，获得Arg1黑印,"[Read the Letter] Destroy a Command card, and acquire Arg1 Black Sigils."
Event_6915_ChoiceDesc1,ayOf,s事件_Event_A.csv,526,Event,ChoiceDesc1,,【阅读书信】删除1张指令卡，获得Arg1黑印,"[Read the Letter] Destroy a Command card, and acquire Arg1 Black Sigils."
Event_7027_ChoiceDesc1,azoT,s事件_Event_A.csv,527,Event,ChoiceDesc1,,【阅读书信】删除1张指令卡，获得Arg1黑印,"[Read the Letter] Destroy a Command card, and acquire Arg1 Black Sigils."
Event_6923_ChoiceDesc1,ayPX,s事件_Event_A.csv,529,Event,ChoiceDesc1,,【驱赶乌鸦】获得Arg1黑印，感染「(Skill.Arg2)」，继续选择,"[Chase the Crows] Acquire Arg1 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_6923_ChoiceDesc2,ayPY,s事件_Event_A.csv,529,Event,ChoiceDesc2,,【无视】获得25黑印，离开,[Disregard] Acquire 25 Black Sigils and leave.
Event_7202_ChoiceDesc1,aAdz,s事件_Event_A.csv,530,Event,ChoiceDesc1,,【驱赶乌鸦】获得Arg1黑印，感染「(Skill.Arg2)」，继续选择,"[Chase the Crows] Acquire Arg1 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7400_ChoiceDesc1,aAWz,s事件_Event_A.csv,531,Event,ChoiceDesc1,,【驱赶乌鸦】获得Arg1黑印，感染「(Skill.Arg2)」，继续选择,"[Chase the Crows] Acquire Arg1 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7288_ChoiceDesc1,aAwH,s事件_Event_A.csv,532,Event,ChoiceDesc1,,【驱赶乌鸦】获得Arg1黑印，感染「(Skill.Arg2)」，继续选择,"[Chase the Crows] Acquire Arg1 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_6953_ChoiceDesc1,ayWT,s事件_Event_A.csv,533,Event,ChoiceDesc1,,【驱赶乌鸦】获得Arg1黑印，感染「(Skill.Arg2)」,"[Chase the Crows] Acquire Arg1 Black Sigils, but develop ""(Skill.Arg2)""."
Event_6905_ChoiceDesc1,ayLP,s事件_Event_A.csv,536,Event,ChoiceDesc1,,【摁住乌鸦】获得40黑印，感染「(Skill.Arg2)」，继续选择,"[Pin Down the Crow] Acquire 40 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_6905_ChoiceDesc2,ayLQ,s事件_Event_A.csv,536,Event,ChoiceDesc2,,【放任不管】获得25黑印，离开,[Ignore It] Acquire 25 Black Sigils and leave.
Event_7193_ChoiceDesc1,aAbv,s事件_Event_A.csv,537,Event,ChoiceDesc1,,【摁住乌鸦】获得35黑印，感染「(Skill.Arg2)」，继续选择,"[Pin Down the Crow] Acquire 35 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7197_ChoiceDesc1,aAcr,s事件_Event_A.csv,538,Event,ChoiceDesc1,,【摁住乌鸦】获得30黑印，感染「(Skill.Arg2)」，继续选择,"[Pin Down the Crow] Acquire 30 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7270_ChoiceDesc1,aAsz,s事件_Event_A.csv,539,Event,ChoiceDesc1,,【摁住乌鸦】获得25黑印，感染「(Skill.Arg2)」，继续选择,"[Pin Down the Crow] Acquire 25 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7266_ChoiceDesc1,aArD,s事件_Event_A.csv,540,Event,ChoiceDesc1,,【摁住乌鸦】获得20黑印，感染「(Skill.Arg2)」,"[Pin Down the Crow] Acquire 20 Black Sigils, but develop ""(Skill.Arg2)""."
Event_91490_ChoiceDesc1,byQE,s事件_Event_A.csv,543,Event,ChoiceDesc1,,【聆听】获得40黑印，感染「(Skill.Arg2)」，继续选择,"[Listen] Acquire 40 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_91490_ChoiceDesc2,byQF,s事件_Event_A.csv,543,Event,ChoiceDesc2,,【无视】获得25黑印，离开,[Disregard] Acquire 25 Black Sigils and leave.
Event_91506_Name,byRL,s事件_Event_A.csv,544,Event,Name,,无声告白,Silent Confession
Event_91506_ChoiceDesc1,byRI,s事件_Event_A.csv,544,Event,ChoiceDesc1,,【聆听】获得35黑印，感染「(Skill.Arg2)」，继续选择,"[Listen] Acquire 35 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_91464_Name,byOR,s事件_Event_A.csv,545,Event,Name,,无声告白,Silent Confession
Event_91464_ChoiceDesc1,byOO,s事件_Event_A.csv,545,Event,ChoiceDesc1,,【聆听】获得30黑印，感染「(Skill.Arg2)」，继续选择,"[Listen] Acquire 30 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_91466_Name,byOY,s事件_Event_A.csv,546,Event,Name,,无声告白,Silent Confession
Event_91466_ChoiceDesc1,byOV,s事件_Event_A.csv,546,Event,ChoiceDesc1,,【聆听】获得25黑印，感染「(Skill.Arg2)」，继续选择,"[Listen] Acquire 25 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_91500_Name,byRr,s事件_Event_A.csv,547,Event,Name,,无声告白,Silent Confession
Event_91500_ChoiceDesc1,byRo,s事件_Event_A.csv,547,Event,ChoiceDesc1,,【聆听】获得20黑印，感染「(Skill.Arg2)」,"[Listen] Acquire 20 Black Sigils, but develop ""(Skill.Arg2)""."
Event_91460_Name,byOE,s事件_Event_A.csv,548,Event,Name,,无声告白,Silent Confession
Event_91487_Name,byQv,s事件_Event_A.csv,549,Event,Name,,无声告白,Silent Confession
Event_59571_ChoiceDesc1,axQz,s事件_Event_A.csv,550,Event,ChoiceDesc1,,【寻找答案】获得Arg1黑印，感染「(Skill.Arg2)」，继续选择,"[Seek Answers] Acquire Arg1 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_59571_ChoiceDesc2,axQA,s事件_Event_A.csv,550,Event,ChoiceDesc2,,【放弃】获得25黑印，离开,[Give Up] Acquire 25 Black Sigils and leave.
Event_59597_ChoiceDesc1,axWz,s事件_Event_A.csv,551,Event,ChoiceDesc1,,【寻找答案】获得Arg1黑印，感染「(Skill.Arg2)」，继续选择,"[Seek Answers] Acquire Arg1 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_59619_ChoiceDesc1,aybD,s事件_Event_A.csv,552,Event,ChoiceDesc1,,【寻找答案】获得Arg1黑印，感染「(Skill.Arg2)」，继续选择,"[Seek Answers] Acquire Arg1 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_59608_ChoiceDesc1,axZb,s事件_Event_A.csv,553,Event,ChoiceDesc1,,【寻找答案】获得Arg1黑印，感染「(Skill.Arg2)」，继续选择,"[Seek Answers] Acquire Arg1 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_59633_ChoiceDesc1,ayeP,s事件_Event_A.csv,554,Event,ChoiceDesc1,,【寻找答案】获得Arg1黑印，感染「(Skill.Arg2)」,"[Seek Answers] Acquire Arg1 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7548_ChoiceDesc1,aBRP,s事件_Event_A.csv,557,Event,ChoiceDesc1,,【驱赶乌鸦】获得40黑印，感染「(Skill.Arg2)」，继续选择,"[Chase the Crows] Acquire 40 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7548_ChoiceDesc2,aBRQ,s事件_Event_A.csv,557,Event,ChoiceDesc2,,【继续追逐孩子】获得25黑印，离开,[Keep Chasing the Child] Acquire 25 Black Sigils and leave.
Event_7505_ChoiceDesc1,aBHT,s事件_Event_A.csv,558,Event,ChoiceDesc1,,【驱赶乌鸦】获得35黑印，感染「(Skill.Arg2)」，继续选择,"[Chase the Crows] Acquire 35 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7492_ChoiceDesc1,aBET,s事件_Event_A.csv,559,Event,ChoiceDesc1,,【驱赶乌鸦】获得30黑印，感染「(Skill.Arg2)」，继续选择,"[Chase the Crows] Acquire 30 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7334_ChoiceDesc1,aAHn,s事件_Event_A.csv,560,Event,ChoiceDesc1,,【驱赶乌鸦】获得25黑印，感染「(Skill.Arg2)」，继续选择,"[Chase the Crows] Acquire 25 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7435_ChoiceDesc1,aBrL,s事件_Event_A.csv,561,Event,ChoiceDesc1,,【驱赶乌鸦】获得20黑印，感染「(Skill.Arg2)」,"[Chase the Crows] Acquire 20 Black Sigils, but develop ""(Skill.Arg2)""."
Event_7188_ChoiceDesc1,aAan,s事件_Event_A.csv,563,Event,ChoiceDesc1,,【呼唤乌鸦】获得40黑印，感染「(Skill.Arg2)」，继续选择,"[Call the Crow] Acquire 40 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7188_ChoiceDesc2,aAao,s事件_Event_A.csv,563,Event,ChoiceDesc2,,【远远离开】获得25黑印,[Stay Far Away] Acquire 25 Black Sigils and leave.
Event_7032_ChoiceDesc1,azqb,s事件_Event_A.csv,564,Event,ChoiceDesc1,,【呼唤乌鸦】获得35黑印，感染「(Skill.Arg2)」，继续选择,"[Call the Crow] Acquire 35 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_6836_ChoiceDesc1,ayvT,s事件_Event_A.csv,565,Event,ChoiceDesc1,,【呼唤乌鸦】获得30黑印，感染「(Skill.Arg2)」，继续选择,"[Call the Crow] Acquire 30 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7001_ChoiceDesc1,aziT,s事件_Event_A.csv,566,Event,ChoiceDesc1,,【呼唤乌鸦】获得25黑印，感染「(Skill.Arg2)」，继续选择,"[Call the Crow] Acquire 25 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_7124_ChoiceDesc1,azLz,s事件_Event_A.csv,567,Event,ChoiceDesc1,,【呼唤乌鸦】获得20黑印，感染「(Skill.Arg2)」,"[Call the Crow] Acquire 20 Black Sigils, but develop ""(Skill.Arg2)""."
Event_35916_ChoiceDesc1,awHf,s事件_Event_A.csv,570,Event,ChoiceDesc1,,【无法抽身】获得40黑印，感染「(Skill.Arg2)」，继续选择,"[No Way Out] Acquire 40 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_35916_ChoiceDesc2,awHg,s事件_Event_A.csv,570,Event,ChoiceDesc2,,【拥抱现实】获得25黑印,[Embrace Reality] Acquire 25 Black Sigils and leave.
Event_35894_ChoiceDesc1,awCb,s事件_Event_A.csv,571,Event,ChoiceDesc1,,【向下坠落】获得35黑印，感染「(Skill.Arg2)」，继续选择,"[Fall Downwards] Acquire 35 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_35895_ChoiceDesc1,awCn,s事件_Event_A.csv,572,Event,ChoiceDesc1,,【周而复始】获得30黑印，感染「(Skill.Arg2)」，继续选择,"[Cycle Again] Acquire 30 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_35933_ChoiceDesc1,awLb,s事件_Event_A.csv,573,Event,ChoiceDesc1,,【无处可逃】获得25黑印，感染「(Skill.Arg2)」，继续选择,"[Nowhere to Run] Acquire 25 Black Sigils, develop ""(Skill.Arg2)"", and continue choosing."
Event_35912_ChoiceDesc1,awGj,s事件_Event_A.csv,574,Event,ChoiceDesc1,,【沉沦迷离】获得20黑印，感染「(Skill.Arg2)」,"[Sink into Oblivion] Acquire 20 Black Sigils, but develop ""(Skill.Arg2)""."
Event_6818_ChoiceDesc1,ayrL,s事件_Event_A.csv,577,Event,ChoiceDesc1,,【聆听】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Listen] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_6818_ChoiceDesc2,ayrM,s事件_Event_A.csv,577,Event,ChoiceDesc2,,【合奏】每有一名狂气值在50及以上的唤醒体，获得15黑印,[Ensemble] Acquire 15 Black Sigils for each Awakener with 50 or more Aliemus.
Event_6818_ChoiceDesc3,ayrN,s事件_Event_A.csv,577,Event,ChoiceDesc3,,【离开】获得3选1刻印,[Leave] Engrave 1 out of 3 Orisons
Event_74175_ChoiceDesc1,aBhP,s事件_Event_A.csv,580,Event,ChoiceDesc1,,【为他演奏】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Perform for Him] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_74175_ChoiceDesc2,aBhQ,s事件_Event_A.csv,580,Event,ChoiceDesc2,,【聆听琴声】每有一名狂气值在50及以上的唤醒体，获得15黑印,[Listening to the Strings] Acquire 15 Black Sigils for each Awakener with 50 or more Aliemus.
Event_74175_ChoiceDesc3,aBhR,s事件_Event_A.csv,580,Event,ChoiceDesc3,,【离开】获得3选1刻印,[Leave] Engrave 1 out of 3 Orisons
Event_6888_ChoiceDesc1,ayHT,s事件_Event_A.csv,583,Event,ChoiceDesc1,,【指出错误】择1张指令卡获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Point Out the Error] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_6888_ChoiceDesc2,ayHU,s事件_Event_A.csv,583,Event,ChoiceDesc2,,【听完弹奏】每有一名狂气值在50及以上的唤醒体，获得15黑印,[Listen to the Performance] Acquire 15 Black Sigils for each Awakener with 50 or more Aliemus.
Event_6888_ChoiceDesc3,ayHV,s事件_Event_A.csv,583,Event,ChoiceDesc3,,【离开】获得3选1刻印,[Leave] Engrave 1 out of 3 Orisons
Event_50073_ChoiceDesc1,axyX,s事件_Event_A.csv,586,Event,ChoiceDesc1,,【仔细聆听】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Listening Carefully] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
